"Brnd_Name","Gnrc_Name","Tot_Mftr","Mftr_Name","Tot_Spndng_2019","Tot_Dsg_Unts_2019","Tot_Clms_2019","Avg_Spnd_Per_Dsg_Unt_Wghtd_2019","Avg_Spnd_Per_Clm_2019","Outlier_Flag_2019","Tot_Spndng_2020","Tot_Dsg_Unts_2020","Tot_Clms_2020","Avg_Spnd_Per_Dsg_Unt_Wghtd_2020","Avg_Spnd_Per_Clm_2020","Outlier_Flag_2020","Tot_Spndng_2021","Tot_Dsg_Unts_2021","Tot_Clms_2021","Avg_Spnd_Per_Dsg_Unt_Wghtd_2021","Avg_Spnd_Per_Clm_2021","Outlier_Flag_2021","Tot_Spndng_2022","Tot_Dsg_Unts_2022","Tot_Clms_2022","Avg_Spnd_Per_Dsg_Unt_Wghtd_2022","Avg_Spnd_Per_Clm_2022","Outlier_Flag_2022","Tot_Spndng_2023","Tot_Dsg_Unts_2023","Tot_Clms_2023","Avg_Spnd_Per_Dsg_Unt_Wghtd_2023","Avg_Spnd_Per_Clm_2023","Outlier_Flag_2023","Chg_Avg_Spnd_Per_Dsg_Unt_22_23","CAGR_Avg_Spnd_Per_Dsg_Unt_19_23"
"Quetiapine Fumarate ER","Quetiapine Fumarate",1,"Aurobindo Pharm",212256.56,157807,4430,1.3281502451,47.913444695,0,29344.72,35580,1081,0.8241032947,27.145901943,0,4899.3,6195,224,0.8096581754,21.871875,1,6991.37,7266,246,0.8517172242,28.420203252,1,4907.92,8448,203,0.5870915696,24.176945813,1,-0.31069661,-0.184611355
"Quetiapine Fumarate ER","Quetiapine Fumarate",1,"Aci Healthcare",1447139.45,1145458,31251,1.2739326907,46.306980577,0,385009.98,521373,13714,0.7588997116,28.074229255,0,437732.71,594775,15158,0.758919468,28.877999076,0,104837.95,161784,4258,0.6663564789,24.621406764,0,17813.53,32515,945,0.5524830816,18.850296296,0,-0.170889608,-0.188491403
"Quetiapine Fumarate ER","Quetiapine Fumarate",1,"Accord Healthca",11813361.23,7952919.564,212414,1.4769281208,55.614795776,0,9547087.61,8892170.5,233600,1.0698350838,40.869381892,0,8502750.63,8364167.9,218478,1.0157977422,38.918109054,0,9291737.98,10410934.633,270576,0.9002919974,34.340584457,0,5818985.18,9252723,240949,0.6343337482,24.150277362,0,-0.295413321,-0.190457573
"Quillichew ER","Methylphenidate HCl",1,"Tris Pharma Inc",54421286.28,5095443.5,162732,10.680009741,334.42277044,0,62378361.19,5495918,176559,11.350200294,353.30037659,0,67116918.37,5591857.5,179670,12.003201282,373.55662253,0,74703872.71,6218993.5,200387,12.013236329,372.79799942,0,83724764.04,6934670,224051,12.074990267,373.6861877,0,0.0051404914,0.0311664755
"Quillivant XR","Methylphenidate HCl",1,"Tris Pharma Inc",35058716.42,16807114,96872,2.0859450599,361.90763502,0,52253904.09,22566720,130346,2.3155294208,400.88613452,0,62376887.27,25292781.5,146731,2.4661932603,425.11048974,0,78060634.54,30153766,178138,2.5887524145,438.20316013,0,91461166.89,34560482,207049,2.6464088924,441.73682022,0,0.0222719166,0.0613008703
"Quviviq","Daridorexant HCl",1,"Idorsia Pharmac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050855.88,70194,2354,14.969856926,446.41286321,0,8637860.07,558696,18752,15.460729179,460.63673581,0,0.0327907111,0.0327907111
"Ramelteon","Ramelteon",1,"Zydus Pharmaceu",966155.63,153510.5,5212,6.2937429687,185.37137951,0,2314426.07,521781.75,17742,4.435620966,130.44899504,0,1779877.11,593473.5,20247,2.9990843905,87.908189361,0,1004966.07,451254.5,15616,2.2270494145,64.354896901,0,697102.2,450952,15073,1.5458456776,46.248404432,0,-0.305877244,-0.296013577
"Ramelteon","Ramelteon",1,"Xiromed, LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.91,527,19,1.2692789374,35.205789474,1,NA,0
"Ramelteon","Ramelteon",1,"Upsher-Smith La",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522804.34,168516,5986,3.1024017897,87.337844972,0,1052365.2,325102,11715,3.2370308396,89.830576184,1,1204743.93,492841.857,17415,2.444483789,69.178520241,1,-0.244837658,-0.112344273
"Ramelteon","Ramelteon",1,"Trupharma, LLC.",NA,NA,NA,NA,NA,NA,188573.72,42018,1504,4.4879270789,125.38146277,1,671650.95,187605.5,6795,3.5801239836,98.844878587,1,958455.53,489977.5,16686,1.9561215158,57.440700587,0,1170398.58,735312.875,25023,1.5917014645,46.772912121,0,-0.186297246,-0.292154284
"Ramelteon","Ramelteon",1,"Teva USA",727018.87,99756,3519,7.2879713501,206.59814436,0,525923.87,104752,3693,5.0206570758,142.41101273,0,41877.85,16212,616,2.5831390328,67.983522727,0,33833.41,18243,733,1.8545968317,46.15744884,0,44967.55,29386,1080,1.5302371878,41.63662037,0,-0.174894963,-0.323078943
"Ramelteon","Ramelteon",1,"Micro Labs USA,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3761.6,2693,99,1.3968065355,37.995959596,1,NA,0
"Ramelteon","Ramelteon",1,"Granules Pharma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30893.77,11460,412,2.6957914485,74.984878641,0,186547.88,95091,3230,1.9617827134,57.75476161,0,140741.93,83535,2897,1.6848258814,48.581957197,0,-0.1411761,-0.209440855
"Ramelteon","Ramelteon",1,"Dr.Reddy'S Lab",261947.15,38524,1313,6.7995833766,199.50277989,0,890743.26,215885.5,7407,4.1259985502,120.25695423,0,500996.58,165344.5,5865,3.0300166017,85.421411765,0,100761.42,46858,1707,2.1503568227,59.028365554,0,49444.68,29935,1041,1.6517347586,47.497291066,0,-0.231878756,-0.297955727
"Ramelteon","Ramelteon",1,"Avpak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25486.05,26,25,980.23269231,1019.442,1,16787.68,26,25,645.68,671.5072,1,54276.22,48,45,1130.7545833,1206.1382222,1,0.7512615898,0.0740378511
"Ramelteon","Ramelteon",1,"Ahp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40240.12,27,27,1490.3748148,1490.3748148,1,NA,0
"Remeron","Mirtazapine",1,"Organon LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9989.84,1950,53,5.1302706639,188.48754717,1,66405.26,13216.5,385,5.0195314155,172.48119481,0,67044.19,12000,332,5.5642376444,201.94033133,0,0.1085173463,0.0414362632
"Remeron","Mirtazapine",1,"Merck Sharp & D",106454.38,22788.5,760,4.7133517646,140.07155263,0,99666.97,20474,624,4.8962023734,159.72270833,0,99050.89,19693.5,529,5.0297388254,187.24175803,0,12946.09,2034.5,50,7.02180252,258.9218,1,1294.42,294,46,4.421508045,28.139565217,1,-0.370317232,-0.015852618
"Restoril","Temazepam",1,"Mallinckrodt Ph",87404.17,2737,127,27.880967413,688.22181102,1,57303.03,1945,77,26.583044186,744.19519481,1,47950.67,1774,77,25.507615358,622.73597403,1,46227.62,1461,57,31.85778348,811.01087719,1,35995.05,1130,49,30.501313533,734.59285714,1,-0.042578918,0.0227104085
"Risperdal","Risperidone",1,"Janssen Pharm.",8141338,623577.002,9185,13.951679262,886.3732172,0,7461530.07,553352.5,7918,14.368549841,942.35034984,0,5867912.85,492551,6889,12.646426823,851.78006242,0,2713749.64,443636,6279,6.4153955681,432.19455964,0,2624284.91,422935,6028,6.5248716491,435.34918879,0,0.0170645878,-0.173036441
"Risperdal Consta","Risperidone Microspheres",1,"Janssen Pharm.",115486495.01,156790.302,112627,730.87347926,1025.389072,0,104510649.64,134906.804,98094,770.89515132,1065.4132734,0,96741538.82,119305.696,86726,805.61225716,1115.4848468,0,91873856.49,108859.891,79557,837.89468624,1154.8180109,0,85777711.2,95993.327,71000,888.76157298,1208.1367775,0,0.0607079715,0.0501123508
"Risperidone","Risperidone",1,"Tris Pharma Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211358.61,447688.15,5925,0.4721112453,35.672339241,0,824552.11,1883492.05,25980,0.4377783862,31.737956505,0,1084798.84,2624870.17,37033,0.4132771412,29.292761591,0,-0.055967233,-0.064382105
"Risperidone","Risperidone",1,"Torrent Pharmac",1733136.46,5095161.772,114623,0.3413225156,15.12032018,0,1310396.88,4262506.962,97157,0.3105285656,13.487416038,0,1266435,4213700.417,96652,0.3032753959,13.103039772,0,1084834.05,3585297,81217,0.3050776962,13.357228782,0,809061.25,2381183.5,54547,0.3403910654,14.832369333,0,0.1157520515,-0.000682935
"Risperidone","Risperidone",1,"Teva USA",152.43,1293,30,0.1218613482,5.081,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977.29,638,15,3.9095642772,131.81933333,1,NA,1.3799377338
"Risperidone","Risperidone",1,"Solco Healthcar",13939720.56,65864657.84,1427235,0.2137472715,9.7669413656,0,15742157.19,73544951.759,1551414,0.2161579975,10.146973786,0,15826258.22,76119063.765,1584781,0.2099678569,9.9864007835,0,14824467.47,76768005.795,1585548,0.1948726622,9.349743729,0,11856640.89,59449149.44,1230465,0.2011723534,9.6359025978,0,0.0323272189,-0.015043775
"Risperidone","Risperidone",1,"Roxane/West-War",258749.04,543703.5,7729,0.4759010012,33.477686635,0,914598.53,1813065.55,25977,0.5044486836,35.208012088,0,665917.86,1403767.507,20272,0.4743790241,32.849144633,0,593376.55,1346485,20039,0.4406855999,29.611085883,0,353371.64,228281.05,3416,1.5479674726,103.44603044,1,2.5126345695,0.3429545131
"Risperidone","Risperidone",1,"Qualitest/Par P",732.85,2129,44,0.2765091878,16.655681818,1,1172.34,2696.5,54,0.392527334,21.71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2884.82,8599,143,0.3388814781,20.173566434,1,NA,0.0521667335
"Risperidone","Risperidone",1,"Patriot Pharmac",1691628.96,4227928.9,74777,0.3783184297,22.622316488,0,1927775.49,4002750,59190,0.4733909887,32.569276736,0,1753074.15,3578912.729,49473,0.4921656972,35.434967558,0,1470952.21,3218967.25,45821,0.4568992305,32.102141158,0,1288730.88,3245550.8,46599,0.3971259403,27.65576257,0,-0.130823793,0.0122031615
"Risperidone","Risperidone",1,"Zydus Pharmaceu",8746971.43,46161735.71,1014255,0.1915182482,8.6240357997,0,7338485.35,39496227.56,847140,0.1879853747,8.6626594778,0,6638465.87,37330087.12,795349,0.1796814483,8.3466074264,0,6565152.66,35190306.614,756492,0.1872889484,8.6784165067,0,7051903.6,37953789.376,811926,0.1872527275,8.6854018716,0,-0.000193396,-0.005615152
"Risperidone","Risperidone",1,"Mylan Instituti",81931.36,30568,589,2.8851278254,139.10247878,1,71728.45,9218,411,8.3983840679,174.52177616,1,79476.82,261.5,156,436.85450458,509.46679487,1,16667.77,42.411,42,218.29919158,396.85166667,1,6928.23,30.9,39,128.25692448,177.64692308,1,-0.41247183,1.582134977
"Risperidone","Risperidone",1,"Mylan",131331.18,603891.5,13457,0.2192812186,9.7593207996,0,40162.06,202807,4632,0.1989946666,8.6705656304,0,2512.24,6372,155,0.3724439425,16.208,1,624.06,1202,30,0.6545977215,20.802,1,8694.19,28426,548,0.3120659772,15.865310219,1,-0.523270603,0.0922228213
"Risperidone","Risperidone",1,"Major Pharmaceu",535288.66,79836.44,3633,8.3082330641,147.34067162,1,434674.18,80019.007,3840,7.4428192998,113.19640104,1,887228.81,89849.755,4729,13.260224633,187.61446606,1,1098717,81832.769,5222,16.905687156,210.40157028,1,732657.42,91142.057,4995,9.8896571403,146.67816216,1,-0.415010047,0.0445233216
"Risperidone","Risperidone",1,"Dr.Reddy'S Lab",916.72,5153,117,0.1616445294,7.8352136752,1,2569.92,18274,442,0.1220751313,5.8142986425,1,2547.36,23407,642,0.1100457997,3.9678504673,1,3273.51,29949,694,0.1057943601,4.7168731988,1,1692.26,3712,82,0.417397246,20.637317073,1,2.9453638686,0.2676435237
"Risperidone","Risperidone",1,"Chartwell Rx Ll",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.87,1571,25,0.4143029917,26.0348,1,NA,0
"Risperidone","Risperidone",1,"Avet Pharmaceut",40385.99,58705.75,895,0.6879392564,45.124011173,0,11696.01,16453,194,0.7108740047,60.28871134,0,2459.78,2502,57,0.9831254996,43.154035088,1,2276.02,1614,16,1.410173482,142.25125,1,7415.75,496,16,14.951108871,463.484375,1,9.6023188363,1.1591401226
"Risperidone","Risperidone",1,"Amneal Pharmace",1433775.18,3032927.33,45902,0.4727364107,31.235570999,0,1464839.98,2840398.13,42762,0.5157164288,34.25564707,0,1777876.41,3441752.442,50100,0.5165613855,35.48655509,0,1266644.32,2774875.8,41707,0.4564688337,30.370065457,0,1603860.34,3769798.17,57867,0.4254499227,27.716320874,0,-0.067954061,-0.026003606
"Risperidone","Risperidone",1,"Ajanta Pharma L",6316582.33,31405428.857,688149,0.2026687664,9.1790910544,0,6729451.93,31590671.032,685711,0.2145821612,9.8138310892,0,6452727.28,30956915.3,669503,0.2101729589,9.6380856845,0,6180531.68,30836161.925,663892,0.2020052032,9.3095438415,0,10791771.53,50956646.895,1064225,0.213037498,10.140498043,0,0.0546139139,0.0125519332
"Risperidone","Risperidone",1,"Ahp",57074.26,8544.504,762,10.729854205,74.900603675,1,55540.99,11602.25,940,7.5476672162,59.086159574,1,64797.96,7245,979,12.016257269,66.187906027,1,142622.89,9457,1487,25.150256578,95.913174176,1,53611.15,13966,1473,5.1750881083,36.395892736,1,-0.794233188,-0.166643203
"Risperidone ER","Risperidone Microspheres",1,"Teva USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227960.58,299,209,753.15385617,1090.7204785,1,NA,0
"Risperidone ODT","Risperidone",1,"Zydus Pharmaceu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6046.64,2042,35,2.9783253165,172.76114286,1,NA,0
"Risperidone ODT","Risperidone",1,"Sandoz",338026.21,202531,4550,1.721455538,74.291474725,0,26335.53,11182,245,2.3740429568,107.49195918,1,6261.09,2614,78,2.4579470084,80.270384615,1,2716.89,1216,35,2.1173322549,77.625428571,1,1169.64,502,11,2.3746736826,106.33090909,1,0.1215404087,0.083744814
"Risperidone ODT","Risperidone",1,"Patriot Pharmac",8988.37,4301,95,2.1860492839,94.614421053,1,1328.14,1175,28,1.2595984655,47.433571429,1,975.53,542,15,30.112811111,65.035333333,1,2029.74,371,12,6.9356229896,169.145,1,5235.39,1215,26,4.0876373587,201.36115385,1,-0.410631552,0.1693731095
"Risperidone ODT","Risperidone",1,"Par Pharm.",2379102.41,1295703,27127,1.8392655677,87.702378074,0,2359992.08,1263089,25571,1.8757011064,92.291739862,0,1899034.87,949758,18743,2.0107888222,101.31968575,0,1722902.68,879098.5,17950,1.9355699408,95.983436212,0,2125720.41,1096284,22238,1.9413204282,95.58954987,0,0.002970953,0.013592051
"Risperidone ODT","Risperidone",1,"Jubilant Cadist",2290345.6,1376143,29770,1.7325359343,76.934685925,0,3066984.39,1654285,35813,1.9314419263,85.638857119,0,3681133.9,2144843,45252,1.7849706811,81.347429948,0,3328114.26,2315229.5,49875,1.4836369183,66.72910797,0,3681908.21,2277365,48501,1.700102133,75.914067957,0,0.1459017446,-0.004713324
"Risperidone ODT","Risperidone",1,"Dr.Reddy'S Lab",NA,NA,NA,NA,NA,NA,1816.89,716,13,2.028885348,139.76076923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2082.66,480,12,4.7059888889,173.555,1,NA,0.3237250797
"Ritalin","Methylphenidate HCl",1,"Novartis/Sandoz",208618.72,202341,2808,1.0133721431,74.294415954,0,181768.99,170522,2495,1.0444434788,72.853302605,0,170476.8,156879,2331,1.0593160273,73.134620335,0,185428.27,170669,2512,1.0709999507,73.816986465,0,261942.16,228812,3731,1.1347775546,70.20695792,0,0.0595495863,0.0286921929
"Ritalin La","Methylphenidate HCl",1,"Novartis/Sandoz",3029313.92,312928,9000,9.6769127621,336.59043556,0,2692212.89,276045,8008,9.7498605154,336.19042083,0,3986031.92,401031,12506,9.9360988753,318.72956341,0,5628285.18,553294,17868,10.170135839,314.99245467,0,8757221.47,765916,24869,11.432748805,352.13404118,0,0.1241490759,0.0425657629
"Rozerem","Ramelteon",1,"Takeda Pharmace",10106071,807962,28243,12.508101866,357.82569132,0,4674119.32,382367,12974,12.224170287,360.26817635,0,5611288.49,446141,15050,12.577388068,372.84308904,0,6440706.96,509437,17288,12.642793829,372.5536187,0,8137940.74,650972.5,22658,12.501205105,359.16412481,0,-0.011199164,-0.000137874
"Saphris","Asenapine Maleate",1,"Forest/Allergan",91214808.46,4708655,108794,19.36947865,838.41763755,0,84058853.88,4351432,98170,19.315763666,856.25806132,0,34215758.84,1843043,40243,18.568379107,850.22883085,0,22562880.44,1193536,25705,18.906264918,877.76232017,0,19301579.48,1005845,21279,19.192486316,907.07173645,0,0.0151389711,-0.002292293
"Savella","Milnacipran HCl",1,"Allergan Inc.",15596547.43,2511783,41165,6.2096535995,378.87883955,0,15994024.31,2466123.75,38640,6.4855908706,413.92402459,0,16143780.17,2387094.447,36756,6.7624523258,439.21482669,0,16583763.9,2329952,35816,7.1176705317,463.02668919,0,17237715.36,2298237.5,35893,7.5010912716,480.25284484,0,0.0538688519,0.0483692377
"Secuado","Asenapine",1,"Noven Therapeut",NA,NA,NA,NA,NA,NA,308709.42,7798,265,39.590607576,1164.9412075,0,1595273.89,40519,1359,39.369882246,1173.8586387,0,2574376.18,62475,2076,41.203492204,1240.0655973,0,3103183.31,71387,2337,43.472868142,1327.8490843,0,0.0550772718,0.031672947
"Selegiline HCl","Selegiline HCl",1,"Rising Pharm",1116.11,956,14,1.1674790795,79.722142857,1,24532.18,19719,285,1.2440884426,86.077824561,0,29977.04,28670,403,1.0455891175,74.38471464,0,27384.81,28671,409,0.9551396882,66.955525672,0,3440.75,3855,59,0.892542153,58.31779661,0,-0.065537571,-0.064928313
"Selegiline HCl","Selegiline HCl",1,"Novitium/Ani Ph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10103.78,8875,128,1.1384540845,78.93578125,0,16853.89,17293,262,0.9746076447,64.327824427,0,22178.35,23977,345,0.92498436,64.285072464,0,-0.050916166,-0.098616851
"Selegiline HCl","Selegiline HCl",1,"I3 Pharmaceutic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26768.1,24197,298,1.106256974,89.825838926,0,51462,51368,658,1.001829933,78.209726444,0,-0.09439673,-0.09439673
"Selegiline HCl","Selegiline HCl",1,"Apotex Corp",354680.37,276983,4622,1.2802601253,76.737423193,0,345797.08,284573,4434,1.2153294298,77.987613893,0,316021.08,265908,3945,1.1894628993,80.106737643,0,233191.48,206107,3034,1.1313878247,76.859419908,0,181541.64,177463,2490,1.0232015529,72.908289157,0,-0.095622623,-0.054490835
"Seroquel","Quetiapine Fumarate",1,"Astrazeneca",5160854.32,716100.35,12629,7.7650634951,408.65106659,0,4799673.98,537065.5,9713,9.4373369277,494.14948831,0,4109020.07,456211,7921,9.591608277,518.75016665,1,3728520.94,385282,6719,10.314255653,554.92200327,0,3541792.69,359917,6248,10.411768886,566.86822823,0,0.0094542191,0.0760807863
"Seroquel XR","Quetiapine Fumarate",1,"Astrazeneca",9818715.64,685015.5,15868,14.377622015,618.7746181,0,5725313.86,352953,7934,16.147854912,721.61757751,0,4607247.79,279727,5996,16.368712949,768.38688959,0,4091880.79,226596,4794,18.056874843,853.5420922,0,3447191.9,188747,3964,18.244233695,869.62459637,0,0.0103760398,0.0613524852
"Sertraline HCl","Sertraline HCl",1,"Rising Pharm",636131.81,846084.1,10628,0.7518541124,59.854329131,0,674101.41,1023905.2,11681,0.6583631082,57.709220957,0,950373.88,1548511.605,17393,0.6137337795,54.641170586,0,1223800.8,1959120.111,21641,0.6246685913,56.550103969,0,1403917.09,2273127.4,24646,0.6176147848,56.963283697,0,-0.011292078,-0.047980101
"Sertraline HCl","Sertraline HCl",1,"Northstar Rx Ll",7617814.99,32258452.7,825021,0.2281750506,9.2334801054,0,9568293.12,42656546.188,1028309,0.2196736588,9.3048812371,0,9760959.73,44352768.536,1032409,0.2146711567,9.4545473063,0,9498846.05,42177653.733,963954,0.2194073257,9.8540449544,0,11625844.32,48072436.612,1074686,0.2368231957,10.817898735,0,0.0793768849,0.0093435694
"Sertraline HCl","Sertraline HCl",1,"Major Pharmaceu",NA,NA,NA,NA,NA,NA,26848.65,52,11,523.71039105,2440.7863636,1,1005285.95,18262.25,1618,85.354195601,621.31393696,0,2254206.59,29723.5,3278,89.350758209,687.67742221,0,1454553.72,89641.25,4363,19.141899444,333.38384598,1,-0.785766793,-0.668132584
"Sertraline HCl","Sertraline HCl",1,"Lupin Pharmaceu",15646556.9,78715723.373,2107898,0.1986823452,7.4228244915,0,11843373.92,65193615.063,1672711,0.181562628,7.0803467664,0,10498438.77,57963830.661,1422943,0.1808835502,7.3779756252,0,28169942.43,138091622.08,3105673,0.2043267152,9.0704792262,0,23587939.95,109015495.91,2415560,0.2170867885,9.7649985718,0,0.0624493636,0.0223945577
"Sertraline HCl","Sertraline HCl",1,"Legacy Pharmace",5613685.87,28876639,739213,0.1957019115,7.5941384554,0,5538267.92,29422951,699146,0.1893225571,7.9214755144,0,7011527.04,37344026,842602,0.1884854429,8.3212798451,0,8179383.68,44079996,970346,0.1862000089,8.4293475523,0,9088348.16,45842430,991330,0.1989456424,9.1678332745,0,0.0684513045,0.0041182046
"Sertraline HCl","Sertraline HCl",1,"Greenstone LLC.",1613187.3,2927700.546,49526,0.4480957702,32.572533619,0,1752834.44,4335398.1,78547,0.3343544048,22.31574013,0,845201.1,1583740.55,22352,0.4795620835,37.813220293,0,424086.65,693030.183,7922,0.5908792489,53.532775814,0,253419.27,410036.6,5045,0.5920615209,50.231768087,0,0.002000869,0.0721338253
"Sertraline HCl","Sertraline HCl",1,"Granules Pharma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340381.69,11169278,242070,0.2092006468,9.6682021316,0,NA,0
"Sertraline HCl","Sertraline HCl",1,"Exelan Pharmace",588159.79,1105020.5,28688,0.523498258,20.501944716,0,757262.98,2194090.5,52306,0.3451607634,14.477554774,0,1515792.76,1566297.695,36832,0.9622246031,41.154234361,0,1813294.08,1716289.278,41143,1.0412723701,44.072966969,0,2001046.06,2510069.5,58609,0.7846708432,34.142299988,0,-0.246430746,0.1064787269
"Sertraline HCl","Sertraline HCl",1,"Cipla USA, Inc.",11398489.35,55554816.1,1445104,0.2054202873,7.8876602307,0,12593542.89,66145586.355,1569664,0.1911179678,8.0230819398,0,15872226.05,85444516.5,1894790,0.1862708017,8.376773178,0,16257993.87,93936088.4,2026324,0.1733179303,8.0233930359,0,20906677.43,114763169.8,2363354,0.182960656,8.8461895383,0,0.0556360541,-0.028531788
"Sertraline HCl","Sertraline HCl",1,"Camber Pharmace",43602.07,30049,825,1.6408321405,52.850993939,1,9915.74,1710,48,8.9624260832,206.57791667,1,517.86,2251,60,0.2267832287,8.631,1,79556.98,512512.5,12539,0.1541139766,6.3447627403,0,120151.59,571121,14112,0.2105991439,8.5141432823,0,0.36651554,-0.401453202
"Sertraline HCl","Sertraline HCl",1,"Aurobindo Pharm",22903261.15,111508518.91,2805583,0.205986268,8.1634587713,0,28584768.92,139248019.93,3314546,0.2057509857,8.624037476,0,33162439.38,165086304.74,3829611,0.2014544787,8.6594798741,0,20648981.47,98023511.859,2231347,0.2109309547,9.2540431721,0,24289083.03,112422546.16,2537452,0.2166214368,9.5722334964,0,0.0269779371,0.0126649782
"Sertraline HCl","Sertraline HCl",1,"Almatica Pharma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50711.37,10408,317,4.8722995191,159.97277603,0,3663523.36,746984,21864,4.9043778621,167.55961215,0,7981493.42,1591489,45781,5.0151764033,174.34074004,0,0.0225917628,0.0145562197
"Sertraline HCl","Sertraline HCl",1,"Ahp",2515869.78,22279,3978,157.99034189,632.44589744,0,3332001.72,34189.5,4508,137.43087811,739.13081633,1,2590552.01,16400.4,4084,195.44079952,634.31733839,1,2882633.03,11046.8,4222,287.51823494,682.76481052,1,2020526.37,16018.5,4478,137.03309545,451.21178428,1,-0.523393375,-0.034952406
"Sertraline HCl","Sertraline HCl",1,"Aci Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431238.69,819135.68,10894,0.4563408363,39.584972462,0,1059179.76,2904159.11,50500,0.2985057551,20.973856634,0,1048581.75,1901161.93,24404,0.5004967977,42.967618013,0,0.6766738639,0.0472635413
